zip,state_name,soldBy,customerID,officeID,active_status,days_old,services_completed,services_due,completion_percentage,balance,difference,avg_contract_value,distance_in_miles,population_current,gender_male,age_median,race_white,crime_overall,households_total,households_value,households_yearbuilt,households_occupancy_owned,income_average,income_median,costs_overall
75034,Texas,19218,953860,9,1,266,4,4.58,0.8734,0,0.5863,386,12.02,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
76244,Texas,18080,953863,9,1,266,5,4.58,1.0917,0,-0.4137,517,23.26,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75034,Texas,19218,953864,9,1,266,5,4.58,1.0917,0,-0.4137,386,12.18,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75033,Texas,19214,953870,9,1,266,4,4.58,0.8734,0,0.5863,405,15.98,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75033,Texas,19243,953879,9,1,266,4,4.58,0.8734,0,0.5863,405,14.60,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
76244,Texas,20389,953885,9,1,266,5,4.58,1.0917,0,-0.4137,505,22.60,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75035,Texas,19203,953886,9,1,266,4,4.58,0.8734,0,0.5863,356,17.79,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
76244,Texas,19994,953889,9,1,266,5,4.58,1.0917,0,-0.4137,436,21.78,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75033,Texas,19243,953895,9,1,266,4,4.58,0.8734,0,0.5863,515,14.44,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
76244,Texas,20190,953900,9,0,266,3,4.58,0.6550,0,1.5863,281,22.54,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,19749,953901,9,0,266,2,4.58,0.4367,0,2.5863,485,21.65,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75034,Texas,19218,953903,9,1,266,5,4.58,1.0917,0,-0.4137,386,12.06,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
76244,Texas,20389,953904,9,0,266,5,4.58,1.0917,0,-0.4137,345,22.59,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,20190,953907,9,1,266,4,4.58,0.8734,0,0.5863,485,22.54,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75035,Texas,19210,953908,9,1,266,4,4.58,0.8734,0,0.5863,485,14.48,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75034,Texas,19217,953921,9,1,266,4,4.58,0.8734,0,0.5863,405,14.00,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75070,Texas,17501,953932,9,1,266,5,4.58,1.0917,0,-0.4137,405,19.75,81669,47.44,34,78.11,10,28075,220738,1999,77.44,113373,104357,111
75023,Texas,19083,953936,9,1,266,3,4.58,0.6550,0,1.5863,357,11.76,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75034,Texas,17542,953943,9,1,266,4,4.58,0.8734,0,0.5863,366,12.82,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75023,Texas,19083,953944,9,1,266,5,4.58,1.0917,0,-0.4137,357,11.30,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75023,Texas,19104,953948,9,1,266,5,4.58,1.0917,0,-0.4137,485,11.27,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75034,Texas,17541,953950,9,1,266,5,4.58,1.0917,0,-0.4137,505,11.90,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,19217,953954,9,0,266,1,4.58,0.2183,0,3.5863,405,14.02,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75023,Texas,18540,953959,9,1,266,5,4.58,1.0917,0,-0.4137,520,13.38,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75035,Texas,17541,953960,9,1,266,5,4.58,1.0917,0,-0.4137,465,17.25,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75034,Texas,17542,953965,9,1,266,5,4.58,1.0917,0,-0.4137,486,12.73,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,19203,953968,9,0,266,1,4.58,0.2183,0,3.5863,446,13.51,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,20274,953972,9,1,266,5,4.58,1.0917,0,-0.4137,405,12.13,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,19217,953975,9,1,266,4,4.58,0.8734,0,0.5863,405,13.99,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75074,Texas,18605,953978,9,1,266,4,4.58,0.8734,0,0.5863,515,15.59,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75034,Texas,20274,953983,9,1,266,4,4.58,0.8734,0,0.5863,405,12.12,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75002,Texas,19083,953985,9,1,266,5,4.58,1.0917,0,-0.4137,361,19.30,69033,48.19,35,72.44,7,22392,212795,1994,83.49,108448,101967,105
75074,Texas,18899,953990,9,1,266,5,4.58,1.0917,0,-0.4137,485,15.88,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75023,Texas,18554,953995,9,0,266,2,4.58,0.4367,0,2.5863,356,11.17,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75034,Texas,20274,953999,9,1,266,4,4.58,0.8734,0,0.5863,405,12.14,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75094,Texas,19083,954002,9,1,266,5,4.58,1.0917,0,-0.4137,357,17.87,21936,48.98,34,54.90,16,6327,250247,2000,95.64,119796,109352,101
75034,Texas,19217,954003,9,1,266,4,4.58,0.8734,0,0.5863,485,14.05,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75023,Texas,18960,954005,9,0,266,2,4.58,0.4367,0,2.5863,357,13.13,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75034,Texas,20274,954007,9,1,266,4,4.58,0.8734,0,0.5863,357,12.00,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75023,Texas,20028,954009,9,1,266,4,4.58,0.8734,0,0.5863,439,11.74,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75034,Texas,20274,954010,9,1,266,4,4.58,0.8734,0,0.5863,406,12.16,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75035,Texas,17541,954012,9,1,266,4,4.58,0.8734,0,0.5863,545,11.80,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75023,Texas,19104,954014,9,1,266,5,4.58,1.0917,0,-0.4137,485,11.29,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75023,Texas,19205,954016,9,1,266,5,4.58,1.0917,0,-0.4137,385,13.69,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75034,Texas,19177,954018,9,1,266,4,4.58,0.8734,0,0.5863,515,14.04,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,19218,954020,9,1,266,5,4.58,1.0917,0,-0.4137,356,12.10,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75023,Texas,19083,954021,9,1,266,4,4.58,0.8734,0,0.5863,357,13.08,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75023,Texas,20117,954026,9,1,266,4,4.58,0.8734,0,0.5863,405,10.92,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
76244,Texas,20389,954028,9,1,266,4,4.58,0.8734,96,0.5863,357,22.61,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75023,Texas,19083,954029,9,1,266,5,4.58,1.0917,0,-0.4137,357,12.93,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
76012,Texas,15260,954031,9,1,266,4,4.58,0.8734,0,0.5863,446,14.72,28659,47.30,40,70.86,80,11189,176331,1973,61.32,84995,71108,106
75023,Texas,18554,954032,9,1,266,4,4.58,0.8734,0,0.5863,356,11.14,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
76012,Texas,20114,954039,9,1,266,4,4.58,0.8734,0,0.5863,485,19.06,28659,47.30,40,70.86,80,11189,176331,1973,61.32,84995,71108,106
76006,Texas,18251,954040,9,1,266,4,4.58,0.8734,0,0.5863,371,16.70,20812,48.18,33,51.94,112,10505,197276,1985,26.12,70540,52334,115
76021,Texas,20114,954044,9,1,266,5,4.58,1.0917,0,-0.4137,485,15.96,34041,46.49,42,80.94,46,15439,174548,1984,55.52,86194,72993,126
76021,Texas,20113,954047,9,1,266,5,4.58,1.0917,0,-0.4137,405,14.51,34041,46.49,42,80.94,46,15439,174548,1984,55.52,86194,72993,126
76012,Texas,20114,954049,9,0,266,3,4.58,0.6550,0,1.5863,515,18.72,28659,47.30,40,70.86,80,11189,176331,1973,61.32,84995,71108,106
76120,Texas,18345,954062,9,1,266,4,4.58,0.8734,0,0.5863,485,20.63,15681,45.51,31,39.78,104,6634,129760,1992,43.09,62916,51776,95
75050,Texas,20114,954064,9,1,266,4,4.58,0.8734,0,0.5863,485,14.76,43280,48.04,32,58.28,99,15798,105824,1976,45.03,60920,51232,89
76021,Texas,20114,954073,9,1,266,5,4.58,1.0917,0,-0.4137,485,15.73,34041,46.49,42,80.94,46,15439,174548,1984,55.52,86194,72993,126
76006,Texas,18251,954076,9,1,266,5,4.58,1.0917,0,-0.4137,356,16.58,20812,48.18,33,51.94,112,10505,197276,1985,26.12,70540,52334,115
76021,Texas,20114,954077,9,1,266,4,4.58,0.8734,0,0.5863,485,15.97,34041,46.49,42,80.94,46,15439,174548,1984,55.52,86194,72993,126
75023,Texas,19205,954657,9,1,265,5,4.57,1.0941,0,-0.4247,441,10.45,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75033,Texas,17506,954694,9,1,265,5,4.57,1.0941,0,-0.4247,485,14.64,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
76120,Texas,17598,954847,9,0,265,1,4.57,0.2188,0,3.5753,485,21.96,15681,45.51,31,39.78,104,6634,129760,1992,43.09,62916,51776,95
75050,Texas,20113,954865,9,1,265,5,4.57,1.0941,0,-0.4247,485,15.08,43280,48.04,32,58.28,99,15798,105824,1976,45.03,60920,51232,89
75023,Texas,19104,954891,9,1,265,4,4.57,0.8753,0,0.5753,437,12.58,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75023,Texas,18347,954895,9,1,265,5,4.57,1.0941,0,-0.4247,405,11.14,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75074,Texas,18540,954903,9,1,265,4,4.57,0.8753,118,0.5753,326,14.10,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75023,Texas,20117,954910,9,1,265,5,4.57,1.0941,0,-0.4247,429,11.35,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75034,Texas,19215,954951,9,1,265,5,4.57,1.0941,0,-0.4247,445,13.34,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75033,Texas,19243,954958,9,1,265,4,4.57,0.8753,0,0.5753,405,14.60,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
76012,Texas,20114,954965,9,1,265,5,4.57,1.0941,0,-0.4247,361,18.60,28659,47.30,40,70.86,80,11189,176331,1973,61.32,84995,71108,106
76012,Texas,18476,954970,9,1,265,5,4.57,1.0941,0,-0.4247,485,18.89,28659,47.30,40,70.86,80,11189,176331,1973,61.32,84995,71108,106
75050,Texas,20246,954975,9,1,265,5,4.57,1.0941,0,-0.4247,356,14.69,43280,48.04,32,58.28,99,15798,105824,1976,45.03,60920,51232,89
76120,Texas,17598,954983,9,0,265,2,4.57,0.4376,0,2.5753,436,21.48,15681,45.51,31,39.78,104,6634,129760,1992,43.09,62916,51776,95
75050,Texas,20113,954986,9,0,265,1,4.57,0.2188,0,3.5753,405,15.02,43280,48.04,32,58.28,99,15798,105824,1976,45.03,60920,51232,89
76034,Texas,18251,954992,9,1,265,4,4.57,0.8753,0,0.5753,555,16.57,24135,48.35,45,87.91,5,8460,395633,1991,93.63,174322,152943,125
76034,Texas,18251,954998,9,1,265,5,4.57,1.0941,0,-0.4247,595,16.41,24135,48.35,45,87.91,5,8460,395633,1991,93.63,174322,152943,125
76120,Texas,17598,955001,9,0,265,2,4.57,0.4376,0,2.5753,485,22.09,15681,45.51,31,39.78,104,6634,129760,1992,43.09,62916,51776,95
75050,Texas,18378,955005,9,1,265,5,4.57,1.0941,0,-0.4247,555,14.52,43280,48.04,32,58.28,99,15798,105824,1976,45.03,60920,51232,89
75074,Texas,18478,955012,9,0,265,2,4.57,0.4376,0,2.5753,485,13.50,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75025,Texas,18554,955013,9,1,265,4,4.57,0.8753,0,0.5753,405,13.91,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75074,Texas,18478,955023,9,0,265,3,4.57,0.6565,0,1.5753,485,13.48,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75023,Texas,18347,955031,9,1,265,5,4.57,1.0941,0,-0.4247,485,11.13,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75023,Texas,20117,955049,9,1,265,5,4.57,1.0941,0,-0.4247,485,10.79,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75034,Texas,19177,955054,9,0,265,3,4.57,0.6565,0,1.5753,505,13.97,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75023,Texas,19211,955056,9,1,265,5,4.57,1.0941,0,-0.4247,594,11.43,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75454,Texas,18390,955065,9,1,265,4,4.57,0.8753,0,0.5753,485,30.84,5070,48.58,34,84.60,38,1655,200248,2000,84.99,86211,80345,99
75070,Texas,19177,955154,9,1,265,5,4.57,1.0941,0,-0.4247,395,18.33,81669,47.44,34,78.11,10,28075,220738,1999,77.44,113373,104357,111
75033,Texas,17506,955403,9,1,265,5,4.57,1.0941,0,-0.4247,525,14.82,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
76040,Texas,20114,955432,9,1,265,5,4.57,1.0941,0,-0.4247,485,13.63,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,18378,955433,9,0,265,3,4.57,0.6565,0,1.5753,485,14.06,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
75234,Texas,18761,955578,9,1,265,4,4.57,0.8753,0,0.5753,485,1.71,30250,46.97,37,71.33,66,10655,158655,1967,65.52,79008,62278,96
75033,Texas,17506,955603,9,1,265,4,4.57,0.8753,0,0.5753,485,14.81,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
76040,Texas,18542,955628,9,1,265,5,4.57,1.0941,0,-0.4247,446,14.70,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76182,Texas,7996,955632,9,1,265,4,4.57,0.8753,0,0.5753,396,18.71,29321,47.66,40,87.82,18,10637,192895,1989,82.40,101062,92589,114
76120,Texas,17598,956296,9,0,265,1,4.57,0.2188,0,3.5753,485,20.22,15681,45.51,31,39.78,104,6634,129760,1992,43.09,62916,51776,95
76028,Texas,18345,956301,9,0,265,2,4.57,0.4376,0,2.5753,485,36.52,61157,48.77,37,89.83,32,21584,145084,1990,81.18,88571,76516,105
76054,Texas,18345,956303,9,1,265,5,4.57,1.0941,0,-0.4247,485,16.81,11159,47.26,47,90.04,40,4383,183664,1980,90.25,105999,97509,124
76040,Texas,18378,956307,9,1,265,5,4.57,1.0941,0,-0.4247,361,13.76,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
75050,Texas,20113,956312,9,1,265,5,4.57,1.0941,0,-0.4247,485,15.11,43280,48.04,32,58.28,99,15798,105824,1976,45.03,60920,51232,89
76244,Texas,17595,956316,9,1,265,4,4.57,0.8753,0,0.5753,356,22.72,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,20190,956324,9,1,265,5,4.57,1.0941,0,-0.4247,406,21.55,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76177,Texas,17593,956327,9,0,265,4,4.57,0.8753,0,0.5753,357,22.28,7811,48.99,30,74.04,10,2675,167353,2002,80.58,88260,84666,106
76244,Texas,20190,956331,9,1,265,4,4.57,0.8753,0,0.5753,425,22.46,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,19749,956333,9,1,265,4,4.57,0.8753,0,0.5753,316,24.72,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,18387,956359,9,0,265,3,4.57,0.6565,0,1.5753,356,21.59,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,17595,956392,9,1,265,4,4.57,0.8753,0,0.5753,505,22.40,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,18387,956400,9,1,265,5,4.57,1.0941,0,-0.4247,415,21.54,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,17590,956417,9,0,265,2,4.57,0.4376,0,2.5753,357,21.01,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,14034,956429,9,1,265,5,4.57,1.0941,0,-0.4247,277,21.78,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75080,Texas,19083,956430,9,1,265,4,4.57,0.8753,0,0.5753,485,10.93,45423,47.99,38,73.06,60,18461,186351,1971,57.11,83654,71276,111
75035,Texas,17501,956438,9,1,265,4,4.57,0.8753,118,0.5753,535,14.83,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75035,Texas,17501,956441,9,0,265,1,4.57,0.2188,0,3.5753,356,14.94,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75035,Texas,17541,956444,9,1,265,4,4.57,0.8753,0,0.5753,356,17.33,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75034,Texas,17501,956457,9,1,265,4,4.57,0.8753,0,0.5753,366,14.39,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75023,Texas,18347,956459,9,0,265,3,4.57,0.6565,0,1.5753,365,11.02,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75002,Texas,18540,956465,9,1,265,4,4.57,0.8753,0,0.5753,357,19.07,69033,48.19,35,72.44,7,22392,212795,1994,83.49,108448,101967,105
75033,Texas,19214,956466,9,1,265,5,4.57,1.0941,0,-0.4247,385,14.28,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75035,Texas,17541,956472,9,1,265,5,4.57,1.0941,0,-0.4247,485,17.19,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75033,Texas,17594,956476,9,0,264,2,4.56,0.4386,0,2.5644,436,15.39,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75023,Texas,18606,956477,9,1,265,4,4.57,0.8753,0,0.5753,515,12.95,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75023,Texas,18347,956483,9,1,265,4,4.57,0.8753,0,0.5753,485,11.10,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75024,Texas,18540,956489,9,0,265,1,4.57,0.2188,0,3.5753,485,11.06,39245,47.84,35,56.64,28,16710,304839,1996,43.78,113323,95030,132
75033,Texas,19214,956490,9,1,265,4,4.57,0.8753,0,0.5753,455,14.28,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75034,Texas,13642,956498,9,1,265,4,4.57,0.8753,0,0.5753,404,13.72,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,17501,956502,9,1,265,4,4.57,0.8753,0,0.5753,485,14.47,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,17542,956505,9,1,265,3,4.57,0.6565,0,1.5753,371,12.57,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,19213,956511,9,1,265,4,4.57,0.8753,0,0.5753,366,13.56,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,19217,956513,9,1,265,5,4.57,1.0941,0,-0.4247,356,13.87,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75035,Texas,17541,956516,9,1,265,5,4.57,1.0941,0,-0.4247,356,12.10,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75024,Texas,18540,956518,9,1,265,4,4.57,0.8753,0,0.5753,515,11.04,39245,47.84,35,56.64,28,16710,304839,1996,43.78,113323,95030,132
75068,Texas,17594,956519,9,1,265,4,4.57,0.8753,0,0.5753,405,15.61,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75074,Texas,18478,956520,9,1,265,4,4.57,0.8753,0,0.5753,357,13.54,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75034,Texas,19217,956524,9,1,265,4,4.57,0.8753,118,0.5753,535,14.04,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75035,Texas,17541,956528,9,1,265,5,4.57,1.0941,0,-0.4247,356,11.93,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
75025,Texas,18606,956529,9,0,265,3,4.57,0.6565,0,1.5753,405,13.21,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75033,Texas,17506,956538,9,1,265,5,4.57,1.0941,0,-0.4247,485,14.86,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75056,Texas,17542,956541,9,1,265,4,4.57,0.8753,0,0.5753,486,9.78,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75035,Texas,17501,956546,9,1,265,4,4.57,0.8753,0,0.5753,535,14.87,49108,47.40,33,69.97,2,16493,227001,1999,81.64,112300,102976,111
76054,Texas,18345,956553,9,1,265,5,4.57,1.0941,0,-0.4247,366,16.79,11159,47.26,47,90.04,40,4383,183664,1980,90.25,105999,97509,124
76040,Texas,18251,956555,9,1,265,4,4.57,0.8753,0,0.5753,595,12.68,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
75034,Texas,12357,956560,9,1,265,4,4.57,0.8753,0,0.5753,405,13.83,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
76040,Texas,18251,956562,9,1,265,5,4.57,1.0941,0,-0.4247,446,12.86,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
75033,Texas,17594,956564,9,1,265,3,4.57,0.6565,118,1.5753,485,15.24,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75074,Texas,18347,956565,9,1,265,4,4.57,0.8753,0,0.5753,515,14.82,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
75023,Texas,19083,956569,9,1,265,4,4.57,0.8753,0,0.5753,365,11.56,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
75023,Texas,19209,956574,9,1,265,5,4.57,1.0941,0,-0.4247,485,11.15,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
76422,NULL,17595,956576,9,1,265,4,4.57,0.8753,0,0.5753,485,22.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75023,Texas,19204,956577,9,1,265,5,4.57,1.0941,0,-0.4247,485,12.82,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
76244,Texas,17595,956579,9,1,265,4,4.57,0.8753,0,0.5753,485,22.15,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75023,Texas,19205,956582,9,1,265,5,4.57,1.0941,0,-0.4247,366,13.71,45868,47.40,40,73.15,26,17805,182669,1983,69.44,95152,85300,117
76244,Texas,20389,956585,9,1,265,4,4.57,0.8753,0,0.5753,515,21.15,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76040,Texas,19312,956586,9,1,265,5,4.57,1.0941,0,-0.4247,485,14.76,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,18542,956588,9,1,265,4,4.57,0.8753,0,0.5753,505,14.65,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,15260,956590,9,1,265,4,4.57,0.8753,0,0.5753,366,13.12,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76120,Texas,18471,956593,9,0,265,1,4.57,0.2188,0,3.5753,515,19.40,15681,45.51,31,39.78,104,6634,129760,1992,43.09,62916,51776,95
76040,Texas,19312,956597,9,0,265,2,4.57,0.4376,0,2.5753,555,14.60,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,20113,956598,9,1,265,5,4.57,1.0941,0,-0.4247,485,13.95,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76040,Texas,20113,956600,9,1,265,4,4.57,0.8753,0,0.5753,485,13.94,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
75120,NULL,18378,956603,9,1,265,5,4.57,1.0941,0,-0.4247,485,21.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76040,Texas,18471,956604,9,0,265,3,4.57,0.6565,162,1.5753,515,13.69,29140,49.43,34,57.60,70,11818,147850,1981,42.50,67211,58375,102
76034,Texas,18251,956606,9,1,265,5,4.57,1.0941,0,-0.4247,356,16.42,24135,48.35,45,87.91,5,8460,395633,1991,93.63,174322,152943,125
76034,Texas,18251,956607,9,0,265,1,4.57,0.2188,0,3.5753,555,16.38,24135,48.35,45,87.91,5,8460,395633,1991,93.63,174322,152943,125
76244,Texas,17595,956937,9,0,264,2,4.56,0.4386,0,2.5644,505,22.41,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,17595,957118,9,1,264,5,4.56,1.0965,0,-0.4356,485,22.57,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,17595,957188,9,1,264,5,4.56,1.0965,0,-0.4356,405,22.47,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,18080,957442,9,1,261,5,4.53,1.1038,75,-0.4685,325,21.20,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
76244,Texas,17306,957568,9,1,264,4,4.56,0.8772,0,0.5644,356,23.47,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75074,Texas,18478,957575,9,1,261,4,4.53,0.8830,0,0.5315,325,14.16,45820,49.70,33,58.77,31,15664,153136,1984,56.39,76487,66808,93
